Se envió DHCP_NAK a: [04-0C-CE-DD-14-A0]  || FECHA: Fri May 24 22:05:27 COT 2013
Recibido DISCOVERY de: [04-0C-CE-DD-14-A0] || FECHA: Fri May 24 22:05:27 COT 2013
Se envió DHCP_OFFFER a: [04-0C-CE-DD-14-A0] con la IP: [192.168.0.101] || FECHA: Fri May 24 22:05:27 COT 2013
Recibido REQUEST de: [04-0C-CE-DD-14-A0] || FECHA: Fri May 24 22:05:28 COT 2013
Se envió DHCP_ACK a: [04-0C-CE-DD-14-A0] con la IP: [192.168.0.101] || FECHA: Fri May 24 22:05:28 COT 2013
Recibido DISCOVERY de: [C4-2C-03-E8-D2-FF] || FECHA: Fri May 24 22:05:50 COT 2013
Se envió DHCP_OFFFER a: [C4-2C-03-E8-D2-FF] con la IP: [192.168.0.100] || FECHA: Fri May 24 22:05:50 COT 2013
Recibido REQUEST de: [C4-2C-03-E8-D2-FF] || FECHA: Fri May 24 22:05:52 COT 2013
Se envió DHCP_ACK a: [C4-2C-03-E8-D2-FF] con la IP: [192.168.0.100] || FECHA: Fri May 24 22:05:52 COT 2013
Recibido DISCOVERY de: [04-0C-CE-DD-14-A0] || FECHA: Fri May 24 22:07:45 COT 2013
Se envió DHCP_OFFFER a: [04-0C-CE-DD-14-A0] con la IP: [192.168.0.100] || FECHA: Fri May 24 22:07:45 COT 2013
Recibido REQUEST de: [04-0C-CE-DD-14-A0] || FECHA: Fri May 24 22:07:46 COT 2013
Se envió DHCP_ACK a: [04-0C-CE-DD-14-A0] con la IP: [192.168.0.100] || FECHA: Fri May 24 22:07:46 COT 2013
Recibido DECLINE de: [04-0C-CE-DD-14-A0] || FECHA: Fri May 24 22:07:48 COT 2013
Se liberó conexión de: [04-0C-CE-DD-14-A0] Dirección declinada: [null] || FECHA: Fri May 24 22:07:48 COT 2013
Recibido DISCOVERY de: [C4-2C-03-E8-D2-FF] || FECHA: Fri May 24 22:07:52 COT 2013
Se envió DHCP_OFFFER a: [C4-2C-03-E8-D2-FF] con la IP: [192.168.0.101] || FECHA: Fri May 24 22:07:52 COT 2013
Recibido REQUEST de: [C4-2C-03-E8-D2-FF] || FECHA: Fri May 24 22:07:53 COT 2013
Se envió DHCP_ACK a: [C4-2C-03-E8-D2-FF] con la IP: [192.168.0.101] || FECHA: Fri May 24 22:07:53 COT 2013
Recibido DISCOVERY de: [04-0C-CE-DD-14-A0] || FECHA: Fri May 24 22:07:58 COT 2013
Se envió DHCP_OFFFER a: [04-0C-CE-DD-14-A0] con la IP: [192.168.0.102] || FECHA: Fri May 24 22:07:58 COT 2013
Recibido REQUEST de: [04-0C-CE-DD-14-A0] || FECHA: Fri May 24 22:07:59 COT 2013
Se envió DHCP_ACK a: [04-0C-CE-DD-14-A0] con la IP: [192.168.0.102] || FECHA: Fri May 24 22:07:59 COT 2013
Recibido DISCOVERY de: [04-0C-CE-DD-14-A0] || FECHA: Fri May 24 22:10:08 COT 2013
Se envió DHCP_OFFFER a: [04-0C-CE-DD-14-A0] con la IP: [192.168.0.100] || FECHA: Fri May 24 22:10:08 COT 2013
Recibido REQUEST de: [04-0C-CE-DD-14-A0] || FECHA: Fri May 24 22:10:09 COT 2013
Se envió DHCP_ACK a: [04-0C-CE-DD-14-A0] con la IP: [192.168.0.100] || FECHA: Fri May 24 22:10:09 COT 2013
Recibido INFORM de : [04-0C-CE-DD-14-A0] || FECHA: Fri May 24 22:10:29 COT 2013
Se envió DHCP_ACK unicast a: [04-0C-CE-DD-14-A0] con la IP: [C0-A8-00-7B] || FECHA: Fri May 24 22:10:29 COT 2013
Recibido INFORM de : [04-0C-CE-DD-14-A0] || FECHA: Fri May 24 22:11:02 COT 2013
Se envió DHCP_ACK unicast a: [04-0C-CE-DD-14-A0] con la IP: [C0-A8-00-7B] || FECHA: Fri May 24 22:11:02 COT 2013
Recibido INFORM de : [04-0C-CE-DD-14-A0] || FECHA: Fri May 24 22:20:03 COT 2013
Se envió DHCP_ACK unicast a: [04-0C-CE-DD-14-A0] con la IP: [C0-A8-00-7B] || FECHA: Fri May 24 22:20:03 COT 2013
Recibido INFORM de : [04-0C-CE-DD-14-A0] || FECHA: Fri May 24 22:21:38 COT 2013
Se envió DHCP_ACK unicast a: [04-0C-CE-DD-14-A0] con la IP: [C0-A8-00-7B] || FECHA: Fri May 24 22:21:38 COT 2013
Recibido INFORM de : [04-0C-CE-DD-14-A0] || FECHA: Fri May 24 22:22:41 COT 2013
Se envió DHCP_ACK unicast a: [04-0C-CE-DD-14-A0] con la IP: [192.168.0.123] || FECHA: Fri May 24 22:22:41 COT 2013
Recibido DISCOVERY de: [C4-2C-03-E8-D2-FF] || FECHA: Fri May 24 22:22:48 COT 2013
Se envió DHCP_OFFFER a: [C4-2C-03-E8-D2-FF] con la IP: [192.168.0.100] || FECHA: Fri May 24 22:22:48 COT 2013
Recibido REQUEST de: [C4-2C-03-E8-D2-FF] || FECHA: Fri May 24 22:22:49 COT 2013
Se envió DHCP_ACK a: [C4-2C-03-E8-D2-FF] con la IP: [192.168.0.100] || FECHA: Fri May 24 22:22:49 COT 2013
Recibido REQUEST de: [C4-2C-03-E8-D2-FF] || FECHA: Fri May 24 22:23:04 COT 2013
Se envió DHCP_ACK a: [C4-2C-03-E8-D2-FF] con la IP: [192.168.0.100] || FECHA: Fri May 24 22:23:04 COT 2013
Recibido REQUEST de: [C4-2C-03-E8-D2-FF] || FECHA: Fri May 24 22:23:10 COT 2013
Se envió DHCP_ACK a: [C4-2C-03-E8-D2-FF] con la IP: [192.168.0.100] || FECHA: Fri May 24 22:23:10 COT 2013
Recibido REQUEST de: [C4-2C-03-E8-D2-FF] || FECHA: Fri May 24 22:23:26 COT 2013
Se envió DHCP_ACK a: [C4-2C-03-E8-D2-FF] con la IP: [192.168.0.100] || FECHA: Fri May 24 22:23:26 COT 2013
Recibido DISCOVERY de: [C4-2C-03-E8-D2-FF] || FECHA: Fri May 24 22:23:49 COT 2013
Se envió DHCP_OFFFER a: [C4-2C-03-E8-D2-FF] con la IP: [192.168.0.100] || FECHA: Fri May 24 22:23:49 COT 2013
Recibido DISCOVERY de: [C4-2C-03-E8-D2-FF] || FECHA: Fri May 24 22:24:21 COT 2013
Se envió DHCP_OFFFER a: [C4-2C-03-E8-D2-FF] con la IP: [192.168.0.100] || FECHA: Fri May 24 22:24:21 COT 2013
Recibido REQUEST de: [C4-2C-03-E8-D2-FF] || FECHA: Fri May 24 22:24:22 COT 2013
Se envió DHCP_ACK a: [C4-2C-03-E8-D2-FF] con la IP: [192.168.0.100] || FECHA: Fri May 24 22:24:22 COT 2013
Recibido DISCOVERY de: [C4-2C-03-E8-D2-FF] || FECHA: Fri May 24 22:25:34 COT 2013
Se envió DHCP_OFFFER a: [C4-2C-03-E8-D2-FF] con la IP: [192.168.0.100] || FECHA: Fri May 24 22:25:34 COT 2013
Recibido DISCOVERY de: [B8-C6-8E-AC-32-46] || FECHA: Tue May 28 13:50:49 COT 2013
Se envió DHCP_OFFFER a: [B8-C6-8E-AC-32-46] con la IP: [20.0.0.10] || FECHA: Tue May 28 13:50:49 COT 2013
Recibido DISCOVERY de: [B8-C6-8E-AC-32-46] || FECHA: Tue May 28 13:50:52 COT 2013
Se envió DHCP_OFFFER a: [B8-C6-8E-AC-32-46] con la IP: [20.0.0.10] || FECHA: Tue May 28 13:50:52 COT 2013
Recibido DISCOVERY de: [B8-C6-8E-AC-32-46] || FECHA: Tue May 28 13:51:00 COT 2013
Se envió DHCP_OFFFER a: [B8-C6-8E-AC-32-46] con la IP: [20.0.0.10] || FECHA: Tue May 28 13:51:00 COT 2013
Recibido DISCOVERY de: [B8-C6-8E-AC-32-46] || FECHA: Tue May 28 13:51:28 COT 2013
Se envió DHCP_OFFFER a: [B8-C6-8E-AC-32-46] con la IP: [20.0.0.10] || FECHA: Tue May 28 13:51:28 COT 2013
Recibido DISCOVERY de: [B8-C6-8E-AC-32-46] || FECHA: Tue May 28 13:51:33 COT 2013
Se envió DHCP_OFFFER a: [B8-C6-8E-AC-32-46] con la IP: [20.0.0.10] || FECHA: Tue May 28 13:51:33 COT 2013
Recibido DISCOVERY de: [B8-C6-8E-AC-32-46] || FECHA: Tue May 28 13:51:41 COT 2013
Se envió DHCP_OFFFER a: [B8-C6-8E-AC-32-46] con la IP: [20.0.0.10] || FECHA: Tue May 28 13:51:41 COT 2013
Recibido DISCOVERY de: [B8-C6-8E-AC-32-46] || FECHA: Tue May 28 13:52:00 COT 2013
Se envió DHCP_OFFFER a: [B8-C6-8E-AC-32-46] con la IP: [20.0.0.10] || FECHA: Tue May 28 13:52:00 COT 2013
Recibido DISCOVERY de: [B8-C6-8E-AC-32-46] || FECHA: Tue May 28 13:52:04 COT 2013
Se envió DHCP_OFFFER a: [B8-C6-8E-AC-32-46] con la IP: [20.0.0.10] || FECHA: Tue May 28 13:52:04 COT 2013
Recibido DISCOVERY de: [C4-2C-03-E8-D2-FF] || FECHA: Tue May 28 13:52:16 COT 2013
Se envió DHCP_OFFFER a: [C4-2C-03-E8-D2-FF] con la IP: [20.0.0.11] || FECHA: Tue May 28 13:52:16 COT 2013
Recibido DISCOVERY de: [C4-2C-03-E8-D2-FF] || FECHA: Tue May 28 13:52:17 COT 2013
Se envió DHCP_OFFFER a: [C4-2C-03-E8-D2-FF] con la IP: [20.0.0.11] || FECHA: Tue May 28 13:52:17 COT 2013
Recibido DISCOVERY de: [C4-2C-03-E8-D2-FF] || FECHA: Tue May 28 13:52:19 COT 2013
Se envió DHCP_OFFFER a: [C4-2C-03-E8-D2-FF] con la IP: [20.0.0.11] || FECHA: Tue May 28 13:52:19 COT 2013
Recibido DISCOVERY de: [C4-2C-03-E8-D2-FF] || FECHA: Tue May 28 13:52:23 COT 2013
Se envió DHCP_OFFFER a: [C4-2C-03-E8-D2-FF] con la IP: [20.0.0.11] || FECHA: Tue May 28 13:52:23 COT 2013
Recibido DISCOVERY de: [C4-2C-03-E8-D2-FF] || FECHA: Tue May 28 13:52:31 COT 2013
Se envió DHCP_OFFFER a: [C4-2C-03-E8-D2-FF] con la IP: [20.0.0.11] || FECHA: Tue May 28 13:52:31 COT 2013
Recibido DISCOVERY de: [C4-2C-03-E8-D2-FF] || FECHA: Tue May 28 13:52:40 COT 2013
Se envió DHCP_OFFFER a: [C4-2C-03-E8-D2-FF] con la IP: [20.0.0.11] || FECHA: Tue May 28 13:52:40 COT 2013
Recibido DISCOVERY de: [C4-2C-03-E8-D2-FF] || FECHA: Tue May 28 13:52:48 COT 2013
Se envió DHCP_OFFFER a: [C4-2C-03-E8-D2-FF] con la IP: [20.0.0.11] || FECHA: Tue May 28 13:52:48 COT 2013
Recibido DISCOVERY de: [C4-2C-03-E8-D2-FF] || FECHA: Tue May 28 13:52:57 COT 2013
Se envió DHCP_OFFFER a: [C4-2C-03-E8-D2-FF] con la IP: [20.0.0.11] || FECHA: Tue May 28 13:52:57 COT 2013
Recibido DISCOVERY de: [C4-2C-03-E8-D2-FF] || FECHA: Tue May 28 13:53:06 COT 2013
Se envió DHCP_OFFFER a: [C4-2C-03-E8-D2-FF] con la IP: [20.0.0.11] || FECHA: Tue May 28 13:53:06 COT 2013
Recibido DISCOVERY de: [C4-2C-03-E8-D2-FF] || FECHA: Tue May 28 13:53:14 COT 2013
Se envió DHCP_OFFFER a: [C4-2C-03-E8-D2-FF] con la IP: [20.0.0.11] || FECHA: Tue May 28 13:53:14 COT 2013
Recibido DISCOVERY de: [C4-2C-03-E8-D2-FF] || FECHA: Tue May 28 13:53:55 COT 2013
Se envió DHCP_OFFFER a: [C4-2C-03-E8-D2-FF] con la IP: [20.0.0.11] || FECHA: Tue May 28 13:53:55 COT 2013
Recibido DISCOVERY de: [C4-2C-03-E8-D2-FF] || FECHA: Tue May 28 13:54:07 COT 2013
Se envió DHCP_OFFFER a: [C4-2C-03-E8-D2-FF] con la IP: [20.0.0.11] || FECHA: Tue May 28 13:54:07 COT 2013
Recibido DISCOVERY de: [C4-2C-03-E8-D2-FF] || FECHA: Tue May 28 13:54:09 COT 2013
Se envió DHCP_OFFFER a: [C4-2C-03-E8-D2-FF] con la IP: [20.0.0.11] || FECHA: Tue May 28 13:54:09 COT 2013
Recibido DISCOVERY de: [C4-2C-03-E8-D2-FF] || FECHA: Tue May 28 13:54:12 COT 2013
Se envió DHCP_OFFFER a: [C4-2C-03-E8-D2-FF] con la IP: [20.0.0.11] || FECHA: Tue May 28 13:54:12 COT 2013
Recibido DISCOVERY de: [C4-2C-03-E8-D2-FF] || FECHA: Tue May 28 13:54:17 COT 2013
Se envió DHCP_OFFFER a: [C4-2C-03-E8-D2-FF] con la IP: [20.0.0.11] || FECHA: Tue May 28 13:54:17 COT 2013
Recibido DISCOVERY de: [C4-2C-03-E8-D2-FF] || FECHA: Tue May 28 13:54:25 COT 2013
Se envió DHCP_OFFFER a: [C4-2C-03-E8-D2-FF] con la IP: [20.0.0.11] || FECHA: Tue May 28 13:54:25 COT 2013
Recibido DISCOVERY de: [C4-2C-03-E8-D2-FF] || FECHA: Tue May 28 13:54:34 COT 2013
Se envió DHCP_OFFFER a: [C4-2C-03-E8-D2-FF] con la IP: [20.0.0.11] || FECHA: Tue May 28 13:54:34 COT 2013
Recibido DISCOVERY de: [C4-2C-03-E8-D2-FF] || FECHA: Tue May 28 13:54:43 COT 2013
Se envió DHCP_OFFFER a: [C4-2C-03-E8-D2-FF] con la IP: [20.0.0.11] || FECHA: Tue May 28 13:54:43 COT 2013
Recibido DISCOVERY de: [C4-2C-03-E8-D2-FF] || FECHA: Tue May 28 13:54:51 COT 2013
Se envió DHCP_OFFFER a: [C4-2C-03-E8-D2-FF] con la IP: [20.0.0.11] || FECHA: Tue May 28 13:54:51 COT 2013
Recibido DISCOVERY de: [C4-2C-03-E8-D2-FF] || FECHA: Tue May 28 13:54:59 COT 2013
Se envió DHCP_OFFFER a: [C4-2C-03-E8-D2-FF] con la IP: [20.0.0.11] || FECHA: Tue May 28 13:54:59 COT 2013
Recibido DISCOVERY de: [C4-2C-03-E8-D2-FF] || FECHA: Tue May 28 13:55:08 COT 2013
Se envió DHCP_OFFFER a: [C4-2C-03-E8-D2-FF] con la IP: [20.0.0.11] || FECHA: Tue May 28 13:55:08 COT 2013
Recibido DISCOVERY de: [B8-C6-8E-AC-32-46] || FECHA: Tue May 28 13:55:20 COT 2013
Se envió DHCP_OFFFER a: [B8-C6-8E-AC-32-46] con la IP: [20.0.0.10] || FECHA: Tue May 28 13:55:20 COT 2013
Recibido DISCOVERY de: [B8-C6-8E-AC-32-46] || FECHA: Tue May 28 13:55:24 COT 2013
Se envió DHCP_OFFFER a: [B8-C6-8E-AC-32-46] con la IP: [20.0.0.10] || FECHA: Tue May 28 13:55:24 COT 2013
Recibido DISCOVERY de: [B8-C6-8E-AC-32-46] || FECHA: Tue May 28 13:55:32 COT 2013
Se envió DHCP_OFFFER a: [B8-C6-8E-AC-32-46] con la IP: [20.0.0.10] || FECHA: Tue May 28 13:55:32 COT 2013
Recibido DISCOVERY de: [B8-C6-8E-AC-32-46] || FECHA: Tue May 28 13:55:47 COT 2013
Se envió DHCP_OFFFER a: [B8-C6-8E-AC-32-46] con la IP: [20.0.0.10] || FECHA: Tue May 28 13:55:47 COT 2013
Recibido DISCOVERY de: [C4-2C-03-E8-D2-FF] || FECHA: Tue May 28 13:57:52 COT 2013
Se envió DHCP_OFFFER a: [C4-2C-03-E8-D2-FF] con la IP: [20.0.0.10] || FECHA: Tue May 28 13:57:52 COT 2013
Recibido DISCOVERY de: [C4-2C-03-E8-D2-FF] || FECHA: Tue May 28 13:57:53 COT 2013
Se envió DHCP_OFFFER a: [C4-2C-03-E8-D2-FF] con la IP: [20.0.0.10] || FECHA: Tue May 28 13:57:53 COT 2013
Recibido DISCOVERY de: [C4-2C-03-E8-D2-FF] || FECHA: Tue May 28 13:57:56 COT 2013
Se envió DHCP_OFFFER a: [C4-2C-03-E8-D2-FF] con la IP: [20.0.0.10] || FECHA: Tue May 28 13:57:56 COT 2013
Recibido DISCOVERY de: [C4-2C-03-E8-D2-FF] || FECHA: Tue May 28 13:58:00 COT 2013
Se envió DHCP_OFFFER a: [C4-2C-03-E8-D2-FF] con la IP: [20.0.0.10] || FECHA: Tue May 28 13:58:00 COT 2013
Recibido DISCOVERY de: [C4-2C-03-E8-D2-FF] || FECHA: Tue May 28 13:58:09 COT 2013
Se envió DHCP_OFFFER a: [C4-2C-03-E8-D2-FF] con la IP: [20.0.0.10] || FECHA: Tue May 28 13:58:09 COT 2013
Recibido DISCOVERY de: [C4-2C-03-E8-D2-FF] || FECHA: Tue May 28 13:58:17 COT 2013
Se envió DHCP_OFFFER a: [C4-2C-03-E8-D2-FF] con la IP: [20.0.0.10] || FECHA: Tue May 28 13:58:17 COT 2013
Recibido DISCOVERY de: [C4-2C-03-E8-D2-FF] || FECHA: Tue May 28 13:58:46 COT 2013
Se envió DHCP_OFFFER a: [C4-2C-03-E8-D2-FF] con la IP: [20.0.0.10] || FECHA: Tue May 28 13:58:46 COT 2013
Recibido DISCOVERY de: [C4-2C-03-E8-D2-FF] || FECHA: Tue May 28 13:58:48 COT 2013
Se envió DHCP_OFFFER a: [C4-2C-03-E8-D2-FF] con la IP: [20.0.0.10] || FECHA: Tue May 28 13:58:48 COT 2013
Recibido DISCOVERY de: [C4-2C-03-E8-D2-FF] || FECHA: Tue May 28 13:58:50 COT 2013
Se envió DHCP_OFFFER a: [C4-2C-03-E8-D2-FF] con la IP: [20.0.0.10] || FECHA: Tue May 28 13:58:50 COT 2013
Recibido DISCOVERY de: [C4-2C-03-E8-D2-FF] || FECHA: Tue May 28 13:58:55 COT 2013
Se envió DHCP_OFFFER a: [C4-2C-03-E8-D2-FF] con la IP: [20.0.0.10] || FECHA: Tue May 28 13:58:55 COT 2013
Recibido DISCOVERY de: [B8-C6-8E-AC-32-46] || FECHA: Tue May 28 14:21:59 COT 2013
Se envió DHCP_OFFFER a: [B8-C6-8E-AC-32-46] con la IP: [192.168.0.3] || FECHA: Tue May 28 14:21:59 COT 2013
Recibido DISCOVERY de: [B8-C6-8E-AC-32-46] || FECHA: Tue May 28 14:22:02 COT 2013
Se envió DHCP_OFFFER a: [B8-C6-8E-AC-32-46] con la IP: [192.168.0.3] || FECHA: Tue May 28 14:22:02 COT 2013
Recibido DISCOVERY de: [B8-C6-8E-AC-32-46] || FECHA: Tue May 28 14:22:09 COT 2013
Se envió DHCP_OFFFER a: [B8-C6-8E-AC-32-46] con la IP: [192.168.0.3] || FECHA: Tue May 28 14:22:09 COT 2013
Recibido DISCOVERY de: [B8-C6-8E-AC-32-46] || FECHA: Tue May 28 14:22:26 COT 2013
Se envió DHCP_OFFFER a: [B8-C6-8E-AC-32-46] con la IP: [192.168.0.3] || FECHA: Tue May 28 14:22:26 COT 2013
Recibido DISCOVERY de: [B8-C6-8E-AC-32-46] || FECHA: Tue May 28 14:22:31 COT 2013
Se envió DHCP_OFFFER a: [B8-C6-8E-AC-32-46] con la IP: [192.168.0.3] || FECHA: Tue May 28 14:22:31 COT 2013
Recibido DISCOVERY de: [B8-C6-8E-AC-32-46] || FECHA: Tue May 28 14:22:35 COT 2013
Se envió DHCP_OFFFER a: [B8-C6-8E-AC-32-46] con la IP: [192.168.0.3] || FECHA: Tue May 28 14:22:35 COT 2013
Recibido DISCOVERY de: [B8-C6-8E-AC-32-46] || FECHA: Tue May 28 14:22:43 COT 2013
Se envió DHCP_OFFFER a: [B8-C6-8E-AC-32-46] con la IP: [192.168.0.3] || FECHA: Tue May 28 14:22:43 COT 2013
Recibido DISCOVERY de: [B8-C6-8E-AC-32-46] || FECHA: Tue May 28 14:23:30 COT 2013
Se envió DHCP_OFFFER a: [B8-C6-8E-AC-32-46] con la IP: [192.168.0.100] || FECHA: Tue May 28 14:23:30 COT 2013
Recibido DISCOVERY de: [B8-C6-8E-AC-32-46] || FECHA: Tue May 28 14:23:34 COT 2013
Se envió DHCP_OFFFER a: [B8-C6-8E-AC-32-46] con la IP: [192.168.0.100] || FECHA: Tue May 28 14:23:34 COT 2013
Recibido DISCOVERY de: [B8-C6-8E-AC-32-46] || FECHA: Tue May 28 14:23:42 COT 2013
Se envió DHCP_OFFFER a: [B8-C6-8E-AC-32-46] con la IP: [192.168.0.100] || FECHA: Tue May 28 14:23:42 COT 2013
Recibido DISCOVERY de: [B8-C6-8E-AC-32-46] || FECHA: Tue May 28 14:23:59 COT 2013
Se envió DHCP_OFFFER a: [B8-C6-8E-AC-32-46] con la IP: [192.168.0.100] || FECHA: Tue May 28 14:23:59 COT 2013
Recibido DISCOVERY de: [B8-C6-8E-AC-32-46] || FECHA: Tue May 28 14:24:02 COT 2013
Se envió DHCP_OFFFER a: [B8-C6-8E-AC-32-46] con la IP: [192.168.0.100] || FECHA: Tue May 28 14:24:02 COT 2013
Recibido DISCOVERY de: [B8-C6-8E-AC-32-46] || FECHA: Tue May 28 14:24:07 COT 2013
Se envió DHCP_OFFFER a: [B8-C6-8E-AC-32-46] con la IP: [192.168.0.100] || FECHA: Tue May 28 14:24:07 COT 2013
Recibido DISCOVERY de: [B8-C6-8E-AC-32-46] || FECHA: Tue May 28 14:24:14 COT 2013
Se envió DHCP_OFFFER a: [B8-C6-8E-AC-32-46] con la IP: [192.168.0.100] || FECHA: Tue May 28 14:24:14 COT 2013
Recibido DISCOVERY de: [B8-C6-8E-AC-32-46] || FECHA: Tue May 28 14:24:31 COT 2013
Se envió DHCP_OFFFER a: [B8-C6-8E-AC-32-46] con la IP: [192.168.0.100] || FECHA: Tue May 28 14:24:31 COT 2013
Recibido DISCOVERY de: [7C-C3-A1-87-AF-EA] || FECHA: Tue May 28 14:53:23 COT 2013
Se envió DHCP_OFFFER a: [7C-C3-A1-87-AF-EA] con la IP: [192.168.0.100] || FECHA: Tue May 28 14:53:23 COT 2013
Recibido DISCOVERY de: [7C-C3-A1-87-AF-EA] || FECHA: Tue May 28 14:53:23 COT 2013
Se envió DHCP_OFFFER a: [7C-C3-A1-87-AF-EA] con la IP: [192.168.0.100] || FECHA: Tue May 28 14:53:23 COT 2013
Recibido DISCOVERY de: [7C-C3-A1-87-AF-EA] || FECHA: Tue May 28 14:53:23 COT 2013
Se envió DHCP_OFFFER a: [7C-C3-A1-87-AF-EA] con la IP: [192.168.0.100] || FECHA: Tue May 28 14:53:23 COT 2013
Recibido DISCOVERY de: [7C-C3-A1-87-AF-EA] || FECHA: Tue May 28 14:53:25 COT 2013
Se envió DHCP_OFFFER a: [7C-C3-A1-87-AF-EA] con la IP: [192.168.0.100] || FECHA: Tue May 28 14:53:25 COT 2013
Recibido DISCOVERY de: [7C-C3-A1-87-AF-EA] || FECHA: Tue May 28 14:53:30 COT 2013
Se envió DHCP_OFFFER a: [7C-C3-A1-87-AF-EA] con la IP: [192.168.0.100] || FECHA: Tue May 28 14:53:30 COT 2013
Recibido DISCOVERY de: [7C-C3-A1-87-AF-EA] || FECHA: Tue May 28 14:53:38 COT 2013
Se envió DHCP_OFFFER a: [7C-C3-A1-87-AF-EA] con la IP: [192.168.0.100] || FECHA: Tue May 28 14:53:38 COT 2013
Recibido DISCOVERY de: [7C-C3-A1-87-AF-EA] || FECHA: Tue May 28 14:53:46 COT 2013
Se envió DHCP_OFFFER a: [7C-C3-A1-87-AF-EA] con la IP: [192.168.0.100] || FECHA: Tue May 28 14:53:47 COT 2013
Recibido DISCOVERY de: [7C-C3-A1-87-AF-EA] || FECHA: Tue May 28 14:53:55 COT 2013
Se envió DHCP_OFFFER a: [7C-C3-A1-87-AF-EA] con la IP: [192.168.0.100] || FECHA: Tue May 28 14:53:55 COT 2013
Recibido DISCOVERY de: [7C-C3-A1-87-AF-EA] || FECHA: Tue May 28 14:54:37 COT 2013
Se envió DHCP_OFFFER a: [7C-C3-A1-87-AF-EA] con la IP: [192.168.0.100] || FECHA: Tue May 28 14:54:37 COT 2013
Recibido DISCOVERY de: [7C-C3-A1-87-AF-EA] || FECHA: Tue May 28 14:54:38 COT 2013
Se envió DHCP_OFFFER a: [7C-C3-A1-87-AF-EA] con la IP: [192.168.0.100] || FECHA: Tue May 28 14:54:38 COT 2013
Recibido DISCOVERY de: [7C-C3-A1-87-AF-EA] || FECHA: Tue May 28 14:54:41 COT 2013
Se envió DHCP_OFFFER a: [7C-C3-A1-87-AF-EA] con la IP: [192.168.0.100] || FECHA: Tue May 28 14:54:41 COT 2013
Recibido DISCOVERY de: [7C-C3-A1-87-AF-EA] || FECHA: Tue May 28 14:55:54 COT 2013
Se envió DHCP_OFFFER a: [7C-C3-A1-87-AF-EA] con la IP: [192.168.0.100] || FECHA: Tue May 28 14:55:54 COT 2013
Recibido DISCOVERY de: [7C-C3-A1-87-AF-EA] || FECHA: Tue May 28 14:55:56 COT 2013
Se envió DHCP_OFFFER a: [7C-C3-A1-87-AF-EA] con la IP: [192.168.0.100] || FECHA: Tue May 28 14:55:56 COT 2013
Recibido DISCOVERY de: [7C-C3-A1-87-AF-EA] || FECHA: Tue May 28 14:55:59 COT 2013
Se envió DHCP_OFFFER a: [7C-C3-A1-87-AF-EA] con la IP: [192.168.0.100] || FECHA: Tue May 28 14:55:59 COT 2013
Recibido DISCOVERY de: [7C-C3-A1-87-AF-EA] || FECHA: Tue May 28 14:56:30 COT 2013
Se envió DHCP_OFFFER a: [7C-C3-A1-87-AF-EA] con la IP: [192.168.0.100] || FECHA: Tue May 28 14:56:30 COT 2013
Recibido DISCOVERY de: [7C-C3-A1-87-AF-EA] || FECHA: Tue May 28 14:56:38 COT 2013
Se envió DHCP_OFFFER a: [7C-C3-A1-87-AF-EA] con la IP: [192.168.0.100] || FECHA: Tue May 28 14:56:38 COT 2013
Recibido DISCOVERY de: [7C-C3-A1-87-AF-EA] || FECHA: Tue May 28 14:56:46 COT 2013
Se envió DHCP_OFFFER a: [7C-C3-A1-87-AF-EA] con la IP: [192.168.0.100] || FECHA: Tue May 28 14:56:46 COT 2013
Recibido DISCOVERY de: [7C-C3-A1-87-AF-EA] || FECHA: Tue May 28 14:56:55 COT 2013
Se envió DHCP_OFFFER a: [7C-C3-A1-87-AF-EA] con la IP: [192.168.0.100] || FECHA: Tue May 28 14:56:55 COT 2013
Recibido DISCOVERY de: [7C-C3-A1-87-AF-EA] || FECHA: Tue May 28 14:58:03 COT 2013
Se envió DHCP_OFFFER a: [7C-C3-A1-87-AF-EA] con la IP: [192.168.0.100] || FECHA: Tue May 28 14:58:03 COT 2013
Recibido DISCOVERY de: [7C-C3-A1-87-AF-EA] || FECHA: Tue May 28 14:58:05 COT 2013
Se envió DHCP_OFFFER a: [7C-C3-A1-87-AF-EA] con la IP: [192.168.0.100] || FECHA: Tue May 28 14:58:05 COT 2013
Recibido DISCOVERY de: [7C-C3-A1-87-AF-EA] || FECHA: Tue May 28 14:58:07 COT 2013
Se envió DHCP_OFFFER a: [7C-C3-A1-87-AF-EA] con la IP: [192.168.0.100] || FECHA: Tue May 28 14:58:07 COT 2013
Recibido DISCOVERY de: [7C-C3-A1-87-AF-EA] || FECHA: Tue May 28 14:58:11 COT 2013
Se envió DHCP_OFFFER a: [7C-C3-A1-87-AF-EA] con la IP: [192.168.0.100] || FECHA: Tue May 28 14:58:11 COT 2013
Recibido DISCOVERY de: [7C-C3-A1-87-AF-EA] || FECHA: Tue May 28 14:58:20 COT 2013
Se envió DHCP_OFFFER a: [7C-C3-A1-87-AF-EA] con la IP: [192.168.0.100] || FECHA: Tue May 28 14:58:20 COT 2013
Recibido DISCOVERY de: [7C-C3-A1-87-AF-EA] || FECHA: Tue May 28 14:58:29 COT 2013
Se envió DHCP_OFFFER a: [7C-C3-A1-87-AF-EA] con la IP: [192.168.0.100] || FECHA: Tue May 28 14:58:29 COT 2013
